,id,intercept,mse
0,0657fcde,-7.368286872376302,6.90450197110494
0,0666fb4e,-11.229937378388115,47.71457660667702
0,069d668b,-4.117449083067868,50.532763079159736
0,06cba5d7,-9.339753608322837,20.93095306552483
0,06e59db8,-11.08386521765533,23.044304978386176
0,06f33221,-3.009575968092946,187.1667989271582
0,073b3535,4.237607582293606,75.22453326877302
0,075f92a5,-7.114102567594557,380.93794021524695
0,077ee03e,-23.90002688678163,496.1234180635578
0,078a6196,-32.153838880688,84.25428685386686
0,07bb2245,-6.75827761317737,16.721809443893708
0,07bb7765,17.58940516142262,183.17373249425864
0,07c36ae1,-15.739255446272765,215.32019534959278
0,07e41499,8.678816408587664,38.3412855765316
0,07f3409c,12.410536723920188,49.50339767439097
0,081d84f4,3.2591499225166842,17.031691326552075
0,08276ea7,-0.9331786940416293,7.408957308094666
0,08288a1f,17.250496832277463,112.99491592554926
0,08390d49,3.8413239748980743,36.66708607006884
0,088efb89,8.945493329022156,45.929347027772465
0,08dbdc95,-75.53592409650497,742.6558999077355
0,08e3c7ae,-0.5010407652547997,1.596183203722865
0,08e82426,2.6285520773125484,44.446707120509636
0,08eb331a,-3.859501835412658,5.964185224481239
0,08ed1a7f,3.987248629484725,171.50409126806886
0,08f461ac,47.65330314295454,1124.746578848811
0,08f9b53a,8.7239884949214,94.29032891748152
0,0916cdad,63.76992688572257,290.7041881205684
0,09429577,-5.311953647063717,115.22485787999777
0,0949205b,-13.54751111844294,34.53335348430118
0,098c4b58,5.599459978634371,234.267328295433
0,098f7878,5.997271811630014,83.95542640373554
0,09a67581,-22.35155537000219,129.21947385690962
0,09bf7971,-3.989145489516659,23.694996599192827
0,09ea6d33,4.189918371608812,20.38682062400357
0,09eb3ce5,6.052664327589554,17.237027519160375
0,0a1be27b,6.2615152421552125,49.560103731611605
0,0a21bbd6,0.13585811857404906,82.47814092975501
0,0a248634,-9.953903915953504,92.70978484566419
0,0a31d60e,-0.43485781186709005,101.020807011315
0,0a4e3aec,5.831889044177558,12.630224205092285
0,0a4eae7a,-13.883744978843438,26.012627043361928
0,0a59a757,23.806048523562538,124.8724469493368
0,0a98043e,7.277260209853409,180.80986100507334
0,0ad15907,-0.694345419193553,18.565445861959766
0,0ad30c56,-9.212880738750187,75.44640456434159
0,0b7d9563,-3.9096879515503247,3.0662540199894495
0,0bcf7a38,12.294310027502064,13.14545836493985
0,0bdda3d0,-1.3358591657097634,29.4924269921937
0,0be614b2,-0.6751855255860733,29.65924101090009
0,0c0f5e03,-19.066656764796704,251.67387689899033
0,0c13191d,30.651178922323737,168.68657425382213
0,0c3c0e97,-22.7511967533694,127.39730636725433
0,0c63312a,-8.047100688360587,17.787435084582935
0,0c683abf,-3.4911911155448934,22.903441927904055
0,0c6ae36d,-2.434366280357267,2.9965933390446273
0,0c6dc776,7.903717476481745,83.04990116331972
0,0c81d872,-2.2820383866031335,39.36331998807639
0,0c97760e,7.2218665545230465,21.277243859836197
0,0ca05fe3,58.57917200822425,678.9060796689441
0,0cb03a4b,-14.946304801550156,69.45539199982616
0,0cbb4d8a,-10.791979698683008,24.013869131804547
0,0cdbef4c,-7.341104465155041,32.31125784758234
0,0cdd67f7,14.60164689898275,46.40286721388927
0,0cf8f260,14.97014686137932,98.33437518008243
0,0d0f5c6a,-13.890312600996879,34.734636373128794
0,0d341ad9,-6.67910812400909,8.09379861547949
0,0d71be2a,-29.755822194910564,182.9352136118087
0,0d9a48c8,-7.849174246061239,21.04462691664352
0,0d9d8d5c,2.0006634617942893,2.985296893718462
0,0e1ed32d,-8.149677702550576,12.018097298448987
0,0e45ff80,-4.817512011876602,17.67326240299854
0,0e47a081,-38.43266437502396,141.58425849083855
0,0e6b2690,-4.083153435037701,7.82813313055978
0,0e7d541e,-1.8752202440487622,49.40829535259556
0,0e8c5c2d,-2.18797822608974,48.56281332477894
0,0e8ff5f0,19.71024108850142,136.7218694198628
0,0e92a174,4.6471480412618575,86.95629642542501
0,0e92f6e6,-3.3298776918290116,34.59579585324268
0,0e94f89a,13.205955913623768,146.00855527084607
0,0eb6deb6,3.5412022720206835,17.24106256406505
0,0ef51d77,23.419582897936635,126.43644158622487
0,0efdfcb9,-8.90541062321438,36.85591052827347
0,0f2b0127,15.183901556220107,48.73633097692829
0,0f2d2bc2,3.027568922305818,11.48480990606712
0,0f53e40a,3.184655649195264,20.233188945815463
0,0f825609,-1.3752868436433232,3.979899310242445
0,0f99d42f,-24.507026648920828,57.385502983802425
0,0fa3f386,-3.8635825235832186,3.9749675307836703
0,10001c3f,-4.822111014751556,17.248398340397642
0,1031137e,-10.620563591699977,39.69565619808262
0,104e2177,-5.517989656091686,296.00902692415906
0,10894203,-19.893503950303455,82.29429734777176
0,10967045,25.149921642907316,153.53855643657766
0,10986aaa,11.546157098614344,134.20204132130274
0,10989e65,6.481672674461862,37.12397242451272
0,10a8ffbc,10.077376052853623,48.87478454035984
0,10d00394,6.334731614208408,50.75859582889132
0,10eafbce,10.41570535641722,96.444019299782
0,1102ab6c,-30.25789568456537,247.78040124753772
0,110982e4,4.4809383818328286,9.266845392222221
0,11612565,1.1687532128594,3.377225680270972
0,1165aac7,3.644623675787301,15.45860360549028
0,118107cc,15.584268008618125,42.928814055879414
0,1183579c,8.966160237000778,33.765746822726236
0,11938f53,-37.61408223547099,142.2704545954107
0,11c44718,-8.02494830037989,646.7170850779609
0,1201aaf5,13.86558990042002,172.7198266588191
0,121b7be1,9.547739390925244,171.005411167715
0,12251b80,0.08397613700367401,15.030918459168868
0,12552ba4,11.474555381453143,38.21050171035732
0,1255ca43,23.51239493182402,746.3003222439656
0,128d8837,25.831686762514494,521.2572323196381
0,12a1c58e,2.81171181677135,27.52841528952875
0,12a29027,15.578282807308767,491.2888353597392
0,12b11af1,39.726150745995,500.44427609988367
0,12c0c19b,6.105515749375286,19.665113158191183
0,12d2369f,-22.839148917340538,114.20232250617957
0,12e6279b,1.6626308925171145,58.91090304601463
0,12ed90ad,6.510844629867307,22.53440056850756
0,12f19edb,19.67653032045135,763.6745413508419
0,12f9bae8,-4.500829574525483,52.99977472677301
0,131a4f5b,-7.9614191428163394,59.515508452753025
0,1343a4d2,-29.21323321721127,278.54783753057546
0,1352b297,8.938995639748939,77.3946406183947
0,1372a95e,12.038408943359002,55.034614346110544
0,13959265,-5.742338335616267,4.847702282394944
0,139b1633,9.923773604164495,70.66422889197257
0,13b35572,2.6060879931876,12.320623186413684
0,13b958a3,8.024211243072472,38.124238694081804
0,13c12172,7.081137417970382,75.92331047392682
0,13c8090f,-3.6129917817673203,11.0824897252628
0,13e5d669,29.989854018169183,185.2338832728798
0,13e5fbb5,6.085080217150562,15.331670131246762
0,14198179,15.148374360256412,71.78016285262206
0,142ae1e2,17.58789517273135,99.69807629107851
0,142d6035,9.998417351551609,209.64469803054087
0,143c8cd1,30.54119478896152,214.71237666977257
0,143daf03,-2.46843485148176,94.28424611578173
0,14416b1b,7.419013486132556,127.6049140123519
0,1454c1e7,-13.25983660555164,217.98058798857898
0,14623dee,-23.87921755158621,446.7930751626223
0,1465ed8a,1.5992262187310757,24.052060179839984
0,147f29a6,5.703011242161168,13.40378082426431
0,148d6ad2,-13.639615714218507,16.78375784121095
0,14a7ef5a,-18.09163139849312,67.33114820958114
0,14ab2307,4.4714470959603005,462.0743603096705
0,14c585a2,-13.431757601147751,79.54694871524643
0,14dcd6c9,-6.156524264212578,14.000589093341523
0,14f96944,4.164888980726545,153.7802046520002
0,14fee75a,-0.05999256738212466,46.4827258893199
0,153aafba,21.404534515112005,379.86805125222656
0,156afd16,-6.726845925481371,9.997488580438022
0,157ebf8a,-6.693334743961884,48.770620444922116
0,159f332d,90.1488862313218,1558.987624765325
0,159f6c4b,-12.4990277919662,38.04565453660979
0,15d93e45,7.500918994622282,51.67697370406456
0,15dde81f,-1.9877164554576723,12.13511371792983
0,165315ef,5.62281860085173,34.71093066800551
0,16542171,5.075982932071156,35.57972249497049
0,1677c88a,170.23726108905612,196.73071888526948
0,1686e65a,3.2641860955459663,16.237277679544956
0,1698ffb9,-0.6479279861077032,8.448251689565103
0,16c2ea01,4.45881802246825,9.097597217105568
0,16e8b11f,5.334072164868758,7.951133122499778
0,1772af76,17.349576765254085,264.48046344090153
0,177c0f32,4.87084437505942,30.06096759067775
0,17b23156,-1.139632385401967,124.8447332070863
0,17d3226a,-0.05802942548743317,25.272758958402477
0,17dd8cb3,2.1877275199255024,11.122991251908386
0,1811b3dd,-24.559769843070484,77.89164126030937
0,183fdf47,8.774963648909534,46.609128663914355
0,1849b0dd,-29.014134695898008,131.2048906516632
0,18546086,-10.315388787814413,84.65719508103093
0,186c795b,-30.221060547911662,191.12533388200927
0,1894b127,70.2774901802878,1112.6456700346293
0,18cb3b82,0.3549364052896067,24.361492292583453
0,1908a463,8.650684407345295,62.97786504886851
0,19312bdb,15.423362458869804,242.1849878242015
0,196a6369,-8.608093521066962,66.4671417092129
0,1972e933,-2.222200454063909,39.57071871190599
0,1986a3d4,-5.176229812630453,42.74702694411554
0,19950714,-8.654012463699445,266.0288721766253
0,19a76260,-5.680872944529995,8.069094353104473
0,19baa1dd,-7.983705661444532,92.84438301104738
0,19fbc46b,-19.51358865525509,72.5226522656117
0,1a07f6cb,-31.55382088757034,118.86985777945588
0,1a14d0f0,-1.4688153890389657,98.02438816008407
0,1a1ca818,1.0646803347271714,39.91676337770484
0,1a2a5718,-6.06614419658149,60.9770628239608
0,1a6a67b1,-28.76423805540331,65.0800753243
0,1a7861e7,-26.32247995103775,1073.5286327935862
0,1a7d6b4f,-3.600470281489791,123.25470138968795
0,1a8cbd7f,-10.322403408893592,65.60631976913285
0,1a926362,-7.671044919680824,40.949066415814045
0,1a97368f,4.848806399063818,58.65235357440694
0,1a99ca29,11.857369555458945,68.5103734257416
0,1a9e8903,6.109177048330622,8.057103914410341
0,1ab08776,6.314496314496296,18.920278373403598
0,1abc20b4,8.188070792418216,59.50324192539829
0,1acb2b61,1.3407950659473897,17.12149417535405
0,1acc5907,-2.6530685952691897,9.290685774772749
0,1af8f766,17.88103223112259,122.2727263431649
0,1b170ded,-20.41229645362216,518.7270145055628
0,1b192ac5,0.7515444550521835,41.73792768904806
0,1b1beabd,-2.7721645784297806,7.732594864690961
0,1b22c07e,3.204081534341185,40.114392694757264
0,1b2f3b8b,166.45180538643567,5275.187382132929
0,1b5a2340,4.750576294412355,9.84773242866208
0,1b6ef74e,8.424467338411361,17.31621870052675
0,1b74bce8,0.5056894317115734,34.296673678985485
0,1b83a657,1.0116215564491142,50.165568442613704
0,1b8d8f77,-3.4793530532402173,7.374022799256239
0,1b8f6a12,0.24546554366386886,17.12106296740996
0,1b909812,-3.5455057351155403,9.88818731173577
0,1ba0622f,15.844222759503452,148.44814434879973
0,1bc286cd,-3.938710962937421,121.17615155384881
0,1c08fe1a,2.1452698279699263,2.718655066505813
0,1c1f46a8,7.264847536191752,147.2213850250087
0,1c3f6510,-1.312506856969307,6.036155814998493
0,1c4fcca3,62.150765752973996,1493.9738169322088
0,1c540433,-23.584867792408076,112.18426742591413
0,1c81cb79,89.37046528693011,4254.319070066411
0,1cc9ea58,-13.221135001778606,87.77428577006073
0,1cd167a4,-9.843579906724614,33.98064812283432
0,1cd86e70,-5.145982947666724,43.63185416323464
0,1d14ba28,-6.880049867448591,18.449290269981496
0,1d199f1e,-10.227022971405432,20.87316058959046
0,1d5c3490,11.620618117801385,37.9457238008395
0,1d716bff,-9.944213389986487,18.009374021131883
0,1d8cf496,8.140941311018778,18.141540304528395
0,1db1735e,-17.96525174706784,59.747224388514724
0,1dc5440c,1.3320106937904228,18.138234257183104
0,1df0730e,-0.16950397762906277,165.1316360517287
0,1e12f119,-11.138730799975178,33.188282590139224
0,1e2a01f5,-18.636413415827462,111.68914791751727
0,1e7fc25a,-0.8899904102459288,24.51683424009149
0,1e882f60,-13.756239261747368,32.43789659179732
0,1e8e8e18,1.542155433163984,13.233784373562836
0,1ebb9b74,-0.8146364841439464,5.036290795592505
0,1f66e7f7,7.8461394467601195,68.70517900845857
0,1fb7a3e6,-10.604281358957763,92.40532982368921
0,1fbb8840,-9.234643959942503,99.71046946607906
0,1fbedb17,9.899419255931207,61.460585492139856
0,1fbf2800,-2.6910849163547255,17.589154988400715
0,203a6602,-15.664798535226453,250.71014570867848
0,20678203,5.457023110317664,25.537938139459573
0,2081c45e,9.234286883562788,71.42966934219677
0,2083b2d1,6.025186272839164,238.71708922758543
0,20ae730b,18.898596097295723,289.7806104021614
0,20d1a4a0,-2.785287620969541,252.60402662493874
0,20f66977,-19.91654914198648,46.4410224527855
0,20ffdd91,142.8827100119112,1403.9657352465395
0,210aa189,8.513896928481017,115.42761104382856
0,21170932,-4.639450481520029,8.720475119346593
0,211bf668,4.959227516262814,3.6525259481538597
0,213d79d9,-6.097604359377343,2.0795460217689645
0,21434532,-4.036251470728587,10.354935161653383
0,214992f5,51.866342390271754,3221.4364541276377
0,216e0bad,2.342085964697503,13.612428659121425
0,21707506,10.087430154025597,52.21052140426544
0,2191981f,-6.701007239634038,10.34834584564789
0,219277f2,-14.781803222372105,129.22216543045545
0,219e5338,-1.1522703767357427,5.042138621959327
0,219eeff1,2.8496341656441473,12.391013065816713
0,21bbc3f6,-7.796460353009948,68.8699889514169
0,2203d0fc,-3.987533143903079,540.7685384582686
0,22106b1d,-3.883703695998264,19.931111788872027
0,2222cd90,8.216239156178688,74.15566180742145
0,2255eafc,-17.185427473033613,333.2327509800596
0,225dcef1,11.850378721877703,155.48697407594366
0,2277b17f,10.204100764951477,13.985400913718747
0,227e9aca,-12.037024666493807,35.95050902967417
0,227fc5d4,-7.102534400196305,30.15228454438138
0,228f56af,5.711143169821511,71.97120689606326
0,2294b205,-0.5446413279758247,21.488931512410296
0,22982ff4,8.019793951325141,17.68700451457322
0,22b5b6db,-2.0588926851813767,442.0642683155808
0,22ca4a3d,31.418079011495507,355.62609043570706
0,22ce0bc8,-2.5337312862825456,39.14020683689151
0,22d9276d,16.327905992705496,83.38217658288607
0,23022dee,9.215320493694229,60.07012380647935
0,230b73d3,-14.25072552285765,14.048517429942963
0,233d1540,56.742445645988255,1409.0179063166104
0,236171e4,-8.30168759602978,104.32382993999946
0,23717103,0.5181480967626158,7.131503627761164
0,2381064c,-4.160071050170444,11.006547738808184
0,2383d924,-69.50895950315214,343.33742789687875
0,23855e0b,-16.01212805115088,213.6611702292134
0,23bce305,-9.034359553384434,22.228573026580634
0,23d865a7,8.715589918419198,158.88498650628992
0,2428fa05,-31.522462299497448,461.49112968704054
0,2440d983,24.225434188021012,422.6807240655593
0,24870b2d,-2.1553888746384615,29.854371704095247
0,24eab250,4.721120351983103,3.939658029447937
0,24ef4fa9,-27.063117743595228,53.13885748687106
0,2522a736,-3.234779143548991,8.702894820999239
0,2534ca96,-1.0749439023453817,68.29044619570077
0,25354b83,7.88827663207671,7.074744653195308
0,253b2cdc,-5.0381581662204695,4.263452206293801
0,257fb4a6,-2.7602642059581513,19.334410346361086
0,25835eca,5.978075492884415,21.92607874627399
0,258ecfdc,9.730062574146132,125.26775136696868
0,259b5a0f,126.91670484645334,3333.3836132573797
0,25c3877c,1.0431427246409157,40.40276716934831
0,25c5a18a,7.604673677251071,46.312439990400165
0,25dd857a,-0.19781348306270274,17.47951561715511
0,2600692d,12.877275993097385,112.12292808344135
0,263d3129,13.599366128087382,419.248645778408
0,2641df91,14.94120525370353,76.6365039750161
0,264d3c96,-28.372750568798637,267.4271815071408
0,267f8752,-65.90594636989238,1116.9694917035963
0,2682c94b,60.13106599661529,1102.8331496906194
0,269fbbdd,2.8894508476543592,131.95739345652913
0,27027716,-14.813700182799408,108.77934482961987
0,2717fdef,3.9975211542178215,10.013462196053041
0,279b22e6,-5.21229301940906,11.228920511454037
0,27b7f5c5,-4.490045688601356,23.062239877928945
0,27c6585d,-0.9385418874487215,31.276832309996443
0,284aca12,3.5598415872013334,3.6825418457968957
0,285a0153,0.08957910704162941,11.369641288476839
0,2863f4b7,0.9119385838618541,19.90701382986951
0,2889d0db,4.090576930681365,13.39713071991641
0,28b77182,10.034012198560276,43.47823343166841
0,28e0fc72,-3.8286329592312143,42.487710902259685
0,28efbd1a,0.8610844980802455,13.28353042284876
0,290789f7,-4.093855182403303,32.72546256361456
0,2917977d,5.658644604273604,9.983411021630749
0,292bd5f7,-10.415487101487201,28.78689814380676
0,293d6cb1,-1.4918633722620314,15.573988609600773
0,2967ec05,19.08341443909751,120.4558233629904
0,29b7f2f6,20.533989620767898,221.51333784650822
0,29d4417d,-9.17046602945203,61.556214341890254
0,2a11b826,-25.457022928557933,311.7407866103386
0,2a4db519,0.24907108156429558,36.50681725066534
0,2a5f1f40,-2.9643739456151366,74.14641304412635
0,2a614234,-24.30524545030522,69.49295908417113
0,2a7b72fa,-6.2958583306263165,26.555844157231608
0,2a829632,4.459494704426277,11.55933782856003
0,2ad0867e,-16.469229387384118,81.45769909272506
0,2b1539df,-62.97155206230531,1074.0267448857735
0,2b4ce8a8,1.7669042098519299,13.91269317196974
0,2b58cd89,-5.113065010056459,16.037756792463178
0,2b6c176d,0.4432924048983722,27.226721565226594
0,2b9d70b2,-11.981656592739853,4.5798672079133835
0,2ba1a84d,9.994844755577333,22.20680049632851
0,2bb9bf81,0.06185428481862232,21.948855008607367
0,2bcfd704,10.976337820447952,27.576528674775627
0,2bdba7f6,-0.8182784834115466,3.1368222179971212
0,2bf2d921,-2.6466930927751946,6.967090358228659
0,2c13728c,-9.082308802055394,60.00962289120564
0,2c30b48b,-5.555189429803036,32.83157934032766
0,2c31fe42,-18.470719734441047,49.60690107091417
0,2c342490,-8.137759059809838,225.81219750441767
0,2c3a98ab,-1.1900961147529188,48.7286502512456
0,2c403362,2.249440625955387,7.77481413493182
0,2c6da667,1.7417179564794196,7.905896742206013
0,2c73e7d0,-0.2116083964569384,3.2732370695597433
0,2c75e15a,-9.424536392532858,61.885504160186905
0,2c7997a3,-19.388102440826316,87.32906539571268
0,2d299968,-28.144195800502985,135.8715078719644
0,2d394d34,-2.896726708757839,17.551684256759756
0,2d51209a,3.953719282654461,16.27190549710257
0,2d58eb30,12.281040570172081,39.5564189148306
0,2d82f063,-15.285280524225172,56.82949416286065
0,2d83c6c9,-25.20465627375671,89.20524520992971
0,2d8a6af2,6.218245701692837,77.08997821256577
0,2d9342d0,-41.53906362190091,242.43027686439208
0,2d9c35e8,-20.12813403424491,57.974820171979005
0,2da56fa6,-11.518641923985214,65.88454749408295
0,2da9a8cb,-13.389726916130996,82.66859616946846
0,2dabece2,5.637609470723362,151.38047909110944
0,2db46aff,2.373055523110736,8.921693977603447
0,2db77950,-2.286360486092093,10.215612783403268
0,2dbeea4a,8.693041093451257,80.89965039202795
0,2dc069c3,-15.212412469225342,50.401874972217136
0,2e01a66f,-6.796226504230958,77.9467433324371
0,2e0fcc07,-1.7858046781062171,73.09150235712313
0,2e2e145e,0.07728044465650896,30.00192228638738
0,2e303d69,-32.4903824586475,268.50501445233715
0,2e797c45,-16.70619380180166,353.568481277656
0,2e9ee7c1,4.091070176217386,582.4068170749334
0,2ecae626,3.59197155153403,7.581815290691584
0,2ee0f648,22.170265221695416,86.22066525655588
0,2ee11d9c,24.338096640942723,441.689539232744
0,2f2b1be2,2.0392628034733207,25.404918653404113
0,2f64d42c,-1.348181308543417,27.290359142404906
0,2f7356ae,4.621849257108835,21.718065078261535
0,2f74828d,7.219437111367171,567.8559779233885
0,2f83bfb7,68.14009913382571,1380.8637299990648
0,2f935a5c,3.5754092699275475,15.709172741763735
0,2fa3af34,40.241695246413315,681.5011212859375
0,2faeac7d,7.586435691379336,60.945878179056756
0,2fc93786,6.265794080867153,76.59157764600178
0,2fc9620b,35.362210354243075,661.434341700126
0,3006e294,-4.312064892356219,5.103118014085622
0,30235dd1,12.12469656863911,155.31365553903368
0,307e833d,1.857321782872134,44.86190875105066
0,3097a2ab,-3.882999035497477,14.530063679745242
0,3099719d,11.26360698436369,36.79528564489451
0,30c264be,6.789018681931736,18.885320693572478
0,30e0f4ec,-8.850522873347472,53.354831888372296
0,30e2aa10,16.026257649347116,31.038252863089042
0,30f509a0,6.458150753449672,121.5849543954594
0,3114bf63,71.779322999177,2145.5910534699383
0,31308ef1,-1.6990495697920096,41.120350326996935
0,315bdafd,3.0093534470509837,47.07628916082546
0,316bd158,-23.974966028286104,97.94273006733606
0,31816ccf,31.05315491489236,1408.1616433070194
0,31bfbe30,-0.43253168241650997,4.728923340187124
0,31d5a61d,-12.507930400581401,9.315739785459487
0,31d87980,4.487479113154066,24.228502417055868
0,31e423b7,-24.72761825732192,106.78731759883276
0,31ead610,-2.9712306181804706,37.23467533184654
0,32351c1e,13.39643962913874,39.50620509062595
0,32367f91,-2.9952235003440393,4.714747820154312
0,323b91ab,1.2592492853561907,37.135855714168095
0,32521404,-1.5549379715745317,4.719617817057625
0,325235a6,17.135391193160842,236.3971886753773
0,32897e88,0.38267718675885476,5.151369066702057
0,32a001ec,-16.40201055017154,14.139907130923676
0,32a0d334,-0.6555880585530645,22.191073879833276
0,32a8bf6e,6.93300198953105,126.44424122134295
0,32abae3d,2.8671054066575437,27.824025737999303
0,32c5e6b9,0.6420998632010679,2.269774464278207
0,32f5dae7,4.21312049369385,64.90997152296748
0,330e0852,-5.041401694840559,10.425263605870825
0,331c5ed4,-5.712922703518359,14.949396403170095
0,3320a922,-27.938249871931333,44.846311130698155
0,332aaadc,-30.832426734888628,202.66613276395722
0,3330a3c2,-9.051956646782443,14.090067688488004
0,335fc8c4,-5.259994776362134,32.50967509378975
0,339ef1f1,0.4152182746645394,7.805811317404111
0,33e55b8e,0.4407074930703345,123.98396648515582
0,3402f8b4,-0.6621527984811166,10.352327389791986
0,3430ffd9,118.4251956115186,5018.902970014938
0,34374e3a,-10.537646291118463,216.32059274980256
0,347a3473,-2.0159695978311447,38.0555873024602
0,349165a7,-2.610681408617154,18.13536820945903
0,34e6276d,28.82574732970164,344.67667794417474
0,34e9c080,28.881198986334184,320.7595117552113
0,3507df06,-4.309705377761247,157.32792621201185
0,350bf2fc,-5.383245160688261,38.218945807298276
0,357dd517,-19.812482235145282,38.32127380021454
0,35a8b483,5.036132144783323,20.51073109302276
0,360df630,-19.694447943380084,37.00942909347229
0,361ba892,-1.5228583453953775,11.933552269578223
0,361d0e8e,-5.7490479762282405,30.69823938254517
0,36262fb9,-16.60658896350769,22.167323312751368
0,363cff31,9.040219359600997,60.50253572335016
0,3665bfcd,-2.8347242601928997,191.2668703408049
0,36937fb5,12.383894606893193,12.822065715024364
0,36a25efa,-38.85186168511467,131.24722980584903
0,36e03ded,-3.4516551569810474,14.634344044543415
0,370be0e8,0.010784364977723726,32.07100627581184
0,371354c9,-7.188047918276652,39.087997082680026
0,37677d9c,-8.737129681067245,20.708887025313636
0,37870635,15.67150489387717,75.59845268575974
0,37938f0a,-3.654928158154007,5.552726001905457
0,37aad1c0,3.0313297525767666,82.73346487087719
0,37af08ac,2.5180996598411127,14.160207115741207
0,37d60336,3.4019746742493737,99.88878208499729
0,37da53ba,19.592928785085604,148.94669289279372
0,3801ae95,-7.618539382601284,37.84933304077679
0,3814e70a,-5.755657960750014,10.025045845770181
0,3834adcb,11.000601323039234,31.30777849824895
0,38556f4b,-14.887091836734669,100.78656949562853
0,386de32e,19.542943291994277,498.26257988490846
0,38e46312,-30.61391896859905,302.2457595637363
0,38fd0668,12.597643179954275,307.81367505478744
0,3919c54f,-13.816681775923882,477.5323763408742
0,3931a16a,1.2294627593392988,11.413830838397688
0,3938f736,-25.15239920823177,105.41337025065928
0,393b3fa8,-1.9478117752228457,113.5823658123584
0,394aa22d,31.90533849989339,319.88161427805977
0,394c1342,-22.278645603700397,175.07429880246374
0,3965375d,-24.86089897332326,44.26407071031516
0,3977377a,-14.184577674459518,48.306037960256965
0,39bf6230,-8.831349572388362,7.915598369657754
0,39d8a62f,3.6848148576272735,5.711136114734488
0,3a1281c8,-7.324187534019643,99.61379537791697
0,3a1d42c9,9.064734114256225,25.782335929673845
0,3a266257,-0.8602361985197646,1.589843807095588
0,3a2e0bee,4.627953528139614,18.09590981835082
0,3a39504e,7.196472269018017,39.20986550902615
0,3a5b6512,0.5600250584568016,7.4610451233054995
0,3a65a167,9.902176968623763,28.182466284782773
0,3a894e01,-6.968342396917677,18.429341660601246
0,3a8c1895,-11.186013799479042,13.14592351570188
0,3abc84bf,1.4666345365176312,22.69014873865042
0,3b16cdcc,7.980490422965232,81.77691542318686
0,3b255c54,6.806448773987199,76.54476539259235
0,3b5cd2b2,18.28791880471738,465.1367207829781
0,3b664e22,-5.146631407845973,12.883951012998882
